Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA,label
3/6/2019,2019,3,6,2,9,2019-09,4.37,4.93,4.3,4.57,1385600,4.57,0.041002349,4.148571429,2.8508,undefined
3/7/2019,2019,3,7,3,9,2019-09,4.65,4.78,4.35,4.76,691900,4.76,0.041575503,4.331428571,2.901,undefined
3/8/2019,2019,3,8,4,9,2019-09,4.58,4.77,4.47,4.76,646800,4.76,0,4.515714286,2.9536,undefined
3/11/2019,2019,3,11,0,10,2019-10,4.82,5.84,4.67,5.24,4625900,5.24,0.100840235,4.73,3.0196,undefined
3/12/2019,2019,3,12,1,10,2019-10,5.08,5.39,5,5.24,992400,5.24,0,4.946428571,3.0874,undefined
3/13/2019,2019,3,13,2,10,2019-10,5.23,5.23,4.93,5.1,641200,5.1,-0.026717533,4.882142857,3.144,undefined
3/14/2019,2019,3,14,3,10,2019-10,5.1,5.59,4.82,5.07,1309900,5.07,-0.005882301,4.92,3.203,undefined
3/15/2019,2019,3,15,4,10,2019-10,4.95,5.18,4.59,4.76,1390200,4.76,-0.061143971,4.896428571,3.2514,undefined
3/18/2019,2019,3,18,0,11,2019-11,4.77,4.87,4.6,4.69,438400,4.69,-0.014705918,4.89,3.297,undefined
3/19/2019,2019,3,19,1,11,2019-11,4.67,5.27,4.57,4.83,1057800,4.83,0.029850717,4.876428571,3.3408,undefined
3/20/2019,2019,3,20,2,11,2019-11,4.84,4.85,4.56,4.78,711200,4.78,-0.010351908,4.851428571,3.382,undefined
3/21/2019,2019,3,21,3,11,2019-11,4.8,5.54,4.75,5.35,2305200,5.35,0.119246793,4.884285714,3.4336,undefined
3/22/2019,2019,3,22,4,11,2019-11,5.22,5.4,5.03,5.09,677200,5.09,-0.048598085,4.902142857,3.4792,undefined
3/25/2019,2019,3,25,0,12,2019-12,5.07,5.12,4.61,4.81,725800,4.81,-0.055009863,4.932142857,3.5196,undefined
3/26/2019,2019,3,26,1,12,2019-12,4.8,4.94,4.69,4.76,394100,4.76,-0.010394951,4.945714286,3.5626,undefined
3/27/2019,2019,3,27,2,12,2019-12,4.72,4.89,4.64,4.75,224000,4.75,-0.002100888,4.945,3.6064,undefined
3/28/2019,2019,3,28,3,12,2019-12,4.75,4.9,4.65,4.79,201300,4.79,0.008421045,4.947142857,3.6554,undefined
3/29/2019,2019,3,29,4,12,2019-12,4.75,4.8,4.45,4.77,390700,4.77,-0.004175361,4.913571429,3.7058,undefined
4/1/2019,2019,4,1,0,13,2019-13,4.76,4.94,4.7,4.74,287600,4.74,-0.006289352,4.877857143,3.7554,undefined
4/2/2019,2019,4,2,1,13,2019-13,4.75,4.93,4.65,4.81,359300,4.81,0.014767969,4.857142857,3.8058,undefined
4/3/2019,2019,4,3,2,13,2019-13,4.8,4.89,4.65,4.73,374400,4.73,-0.016632001,4.832857143,3.8566,undefined
4/4/2019,2019,4,4,3,13,2019-13,4.74,4.89,4.74,4.78,249700,4.78,0.010570865,4.834285714,3.9084,undefined
4/5/2019,2019,4,5,4,13,2019-13,4.75,5.17,4.73,5.09,658600,5.09,0.064853542,4.862857143,3.9616,undefined
4/8/2019,2019,4,8,0,14,2019-14,5.09,5.46,4.75,5.01,1592900,5.01,-0.015717077,4.875714286,4.0102,undefined
4/9/2019,2019,4,9,1,14,2019-14,3.78,3.93,3.63,3.67,4553900,3.67,-0.267465088,4.796428571,4.0332,undefined
4/10/2019,2019,4,10,2,14,2019-14,3.75,3.8,3.68,3.71,651900,3.71,0.010899172,4.679285714,4.059,undefined
4/11/2019,2019,4,11,3,14,2019-14,3.71,3.71,3.48,3.48,590400,3.48,-0.061994614,4.564285714,4.081,undefined
4/12/2019,2019,4,12,4,14,2019-14,3.5,3.57,3.33,3.42,567600,3.42,-0.017241363,4.465,4.1024,undefined
4/15/2019,2019,4,15,0,15,2019-15,3.45,3.5,3.27,3.32,459200,3.32,-0.029239807,4.362142857,4.1242,undefined
4/16/2019,2019,4,16,1,15,2019-15,3.36,3.44,3.21,3.27,552900,3.27,-0.015060227,4.256428571,4.1436,undefined
4/17/2019,2019,4,17,2,15,2019-15,3.36,3.64,3.31,3.49,1231800,3.49,0.067278297,4.163571429,4.169,undefined
4/18/2019,2019,4,18,3,15,2019-15,3.48,3.53,3.36,3.4,770400,3.4,-0.025787941,4.065714286,4.1942,undefined
4/22/2019,2019,4,22,0,16,2019-16,3.61,3.69,3.49,3.66,828700,3.66,0.076470583,3.988571429,4.224,undefined
4/23/2019,2019,4,23,1,16,2019-16,3.85,4.01,3.77,3.97,1967000,3.97,0.084699436,3.928571429,4.26,undefined
4/24/2019,2019,4,24,2,16,2019-16,4,4.15,3.88,3.96,1251000,3.96,-0.002518889,3.873571429,4.2956,undefined
4/25/2019,2019,4,25,3,16,2019-16,3.9,4.02,3.72,3.89,540100,3.89,-0.017676751,3.81,4.3286,undefined
4/26/2019,2019,4,26,4,16,2019-16,3.79,3.95,3.71,3.92,322900,3.92,0.007712075,3.726428571,4.359,undefined
4/29/2019,2019,4,29,0,17,2019-17,3.95,3.95,3.8,3.95,428800,3.95,0.007653054,3.650714286,4.394,undefined
4/30/2019,2019,4,30,1,17,2019-17,3.92,3.95,3.79,3.8,284200,3.8,-0.037974707,3.66,4.4264,undefined
5/1/2019,2019,5,1,2,17,2019-17,3.79,3.81,3.69,3.76,245300,3.76,-0.010526306,3.663571429,4.4568,undefined
5/2/2019,2019,5,2,3,17,2019-17,3.76,3.77,3.63,3.69,206200,3.69,-0.018617004,3.678571429,4.4864,undefined
5/3/2019,2019,5,3,4,17,2019-17,3.69,3.82,3.64,3.64,341900,3.64,-0.013550122,3.694285714,4.4392,undefined
5/6/2019,2019,5,6,0,18,2019-18,3.59,3.64,3.41,3.55,366600,3.55,-0.024725316,3.710714286,4.4194,undefined
5/7/2019,2019,5,7,1,18,2019-18,3.5,3.59,3.43,3.49,425400,3.49,-0.016901393,3.726428571,4.3874,undefined
5/8/2019,2019,5,8,2,18,2019-18,3.44,3.5,3.38,3.42,361800,3.42,-0.020057287,3.721428571,4.3602,undefined
5/9/2019,2019,5,9,3,18,2019-18,3.36,3.55,3.35,3.54,191900,3.54,0.035087685,3.731428571,4.3306,undefined
5/10/2019,2019,5,10,4,18,2019-18,3.5,3.6,3.35,3.48,325600,3.48,-0.016949137,3.718571429,4.2976,undefined
5/13/2019,2019,5,13,0,19,2019-19,3.4,3.45,3.25,3.29,331100,3.29,-0.054597717,3.67,4.2656,undefined
5/14/2019,2019,5,14,1,19,2019-19,3.34,3.35,3.05,3.29,327500,3.29,0,3.622142857,4.2346,undefined
5/15/2019,2019,5,15,2,19,2019-19,3.15,3.37,2.88,3.12,659200,3.12,-0.051671756,3.567142857,4.2092,undefined
5/16/2019,2019,5,16,3,19,2019-19,3.12,3.21,2.93,3.06,605900,3.06,-0.019230752,3.505714286,4.179,undefined
5/17/2019,2019,5,17,4,19,2019-19,3.06,3.07,2.92,3.01,605300,3.01,-0.016339854,3.438571429,4.144,undefined
5/20/2019,2019,5,20,0,20,2019-20,3,3,2.71,2.8,551100,2.8,-0.071428543,3.367142857,4.1048,undefined
5/21/2019,2019,5,21,1,20,2019-20,2.79,2.89,2.64,2.68,586600,2.68,-0.041144904,3.29,4.0536,undefined
5/22/2019,2019,5,22,2,20,2019-20,2.7,3.08,2.69,2.8,1586700,2.8,0.044776076,3.226428571,4.0048,undefined
5/23/2019,2019,5,23,3,20,2019-20,2.82,2.94,2.74,2.76,546400,2.76,-0.014285701,3.163571429,3.958,undefined
5/24/2019,2019,5,24,4,20,2019-20,2.73,2.81,2.7,2.73,218000,2.73,-0.010869555,3.105,3.9112,undefined
5/28/2019,2019,5,28,1,21,2019-21,2.74,3,2.73,2.95,314600,2.95,0.080586091,3.066428571,3.875,undefined
5/29/2019,2019,5,29,2,21,2019-21,2.92,2.95,2.81,2.86,163900,2.86,-0.030508526,3.026428571,3.8384,undefined
5/30/2019,2019,5,30,3,21,2019-21,2.9,2.95,2.86,2.92,119800,2.92,0.020979085,2.982142857,3.8002,undefined
5/31/2019,2019,5,31,4,21,2019-21,2.87,2.95,2.82,2.94,199900,2.94,0.006849308,2.943571429,3.7634,undefined
6/3/2019,2019,6,3,0,22,2019-22,2.92,3.03,2.85,2.93,309800,2.93,-0.003401357,2.917857143,3.715,undefined
6/4/2019,2019,6,4,1,22,2019-22,2.93,3.05,2.82,2.96,280700,2.96,0.010238898,2.894285714,3.6724,undefined
6/5/2019,2019,6,5,2,22,2019-22,2.95,3.03,2.87,2.89,159600,2.89,-0.023648626,2.877857143,3.634,undefined
6/6/2019,2019,6,6,3,22,2019-22,2.87,2.93,2.65,2.71,260800,2.71,-0.062283758,2.852857143,3.593,undefined
6/7/2019,2019,6,7,4,22,2019-22,2.71,2.8,2.64,2.76,185600,2.76,0.018450167,2.835,3.5532,undefined
6/10/2019,2019,6,10,0,23,2019-23,2.82,2.93,2.81,2.87,222300,2.87,0.039855035,2.84,3.5148,undefined
6/11/2019,2019,6,11,1,23,2019-23,2.85,2.85,2.71,2.75,133500,2.75,-0.041811808,2.845,3.4744,undefined
6/12/2019,2019,6,12,2,23,2019-23,2.76,2.83,2.69,2.71,66400,2.71,-0.014545441,2.838571429,3.4338,undefined
6/13/2019,2019,6,13,3,23,2019-23,2.68,2.8,2.68,2.78,106400,2.78,0.025830233,2.84,3.3932,undefined
6/14/2019,2019,6,14,4,23,2019-23,2.77,2.85,2.7,2.77,98400,2.77,-0.003597119,2.842857143,3.354,undefined
6/17/2019,2019,6,17,0,24,2019-24,2.8,2.84,2.72,2.81,100100,2.81,0.01444042,2.832857143,3.3146,undefined
6/18/2019,2019,6,18,1,24,2019-24,3.02,3.07,2.94,2.94,294000,2.94,0.046263387,2.838571429,3.2716,undefined
6/19/2019,2019,6,19,2,24,2019-24,2.95,3.16,2.93,3.06,567100,3.06,0.040816287,2.848571429,3.2326,undefined
6/20/2019,2019,6,20,3,24,2019-24,3.13,3.19,3.06,3.07,170600,3.07,0.003267971,2.857857143,3.2206,undefined
6/21/2019,2019,6,21,4,24,2019-24,3.1,3.13,2.93,3.12,365100,3.12,0.01628663,2.871428571,3.2088,undefined
6/24/2019,2019,6,24,0,25,2019-25,3.13,3.41,3.08,3.17,605800,3.17,0.016025703,2.886428571,3.2026,undefined
6/25/2019,2019,6,25,1,25,2019-25,3.17,3.25,3.05,3.13,337500,3.13,-0.012618284,2.903571429,3.1968,undefined
6/26/2019,2019,6,26,2,25,2019-25,3.14,3.25,3.14,3.15,200600,3.15,0.00638977,2.935,3.1934,undefined
6/27/2019,2019,6,27,3,25,2019-25,3.27,3.32,3.18,3.29,204700,3.29,0.044444401,2.972857143,3.1938,undefined
6/28/2019,2019,6,28,4,25,2019-25,3.27,3.38,3.21,3.27,280800,3.27,-0.006079022,3.001428571,3.1894,undefined
7/1/2019,2019,7,1,0,26,2019-26,3.28,3.34,3.12,3.23,243000,3.23,-0.012232404,3.035714286,3.186,undefined
7/2/2019,2019,7,2,1,26,2019-26,3.24,3.28,3.17,3.18,79400,3.18,-0.015479861,3.069285714,3.1764,undefined
7/3/2019,2019,7,3,2,26,2019-26,3.15,3.21,3.12,3.2,129600,3.2,0.00786159,3.099285714,3.161,undefined
7/5/2019,2019,7,5,4,26,2019-26,3.14,3.33,3.14,3.32,224000,3.32,0.035881439,3.138571429,3.1482,undefined
7/8/2019,2019,7,8,0,27,2019-27,3.35,3.54,3.28,3.43,476600,3.43,0.033132571,3.182857143,3.139,undefined
7/9/2019,2019,7,9,1,27,2019-27,3.43,3.46,3.24,3.25,490800,3.25,-0.052478153,3.205,3.1256,undefined
7/10/2019,2019,7,10,2,27,2019-27,3.31,3.4,3.25,3.29,225400,3.29,0.012307681,3.221428571,3.1124,undefined
7/11/2019,2019,7,11,3,27,2019-27,3.32,3.32,3.24,3.25,217200,3.25,-0.012158043,3.234285714,3.1014,undefined
7/12/2019,2019,7,12,4,27,2019-27,3.25,3.31,3.21,3.26,152800,3.26,0.00307692,3.244285714,3.0914,undefined
7/15/2019,2019,7,15,0,28,2019-28,3.5,3.52,3.16,3.26,470200,3.26,0,3.250714286,3.0828,undefined
7/16/2019,2019,7,16,1,28,2019-28,3.29,3.34,3.19,3.25,209000,3.25,-0.003067482,3.259285714,3.075,undefined
7/17/2019,2019,7,17,2,28,2019-28,3.26,3.3,3.2,3.23,125600,3.23,-0.00615384,3.265,3.0686,undefined
7/18/2019,2019,7,18,3,28,2019-28,3.23,3.28,3.07,3.26,491900,3.26,0.009287917,3.262857143,3.064,undefined
7/19/2019,2019,7,19,4,28,2019-28,3.23,3.35,3.23,3.24,101800,3.24,-0.006134963,3.260714286,3.0604,undefined
7/22/2019,2019,7,22,0,29,2019-29,3.24,3.29,3.19,3.24,198400,3.24,0,3.261428571,3.0544,undefined
7/23/2019,2019,7,23,1,29,2019-29,3.26,3.28,3.08,3.12,200600,3.12,-0.037037075,3.257142857,3.0472,undefined
7/24/2019,2019,7,24,2,29,2019-29,3.15,3.15,2.93,3.02,276100,3.02,-0.032051253,3.244285714,3.0418,undefined
7/25/2019,2019,7,25,3,29,2019-29,3,3.01,2.9,2.94,159800,2.94,-0.026490041,3.217142857,3.0348,undefined
7/26/2019,2019,7,26,4,29,2019-29,2.95,2.98,2.75,2.83,189400,2.83,-0.037415011,3.174285714,3.029,undefined
7/29/2019,2019,7,29,0,30,2019-30,2.81,2.96,2.8,2.82,123100,2.82,-0.003533566,3.143571429,3.0242,undefined
7/30/2019,2019,7,30,1,30,2019-30,2.82,2.91,2.76,2.82,165200,2.82,0,3.11,3.0204,undefined
7/31/2019,2019,7,31,2,30,2019-30,2.85,2.98,2.83,2.9,136800,2.9,0.028368852,3.085,3.0224,undefined
8/1/2019,2019,8,1,3,30,2019-30,2.9,3.05,2.75,2.76,174000,2.76,-0.048275897,3.049285714,3.024,undefined
8/2/2019,2019,8,2,4,30,2019-30,2.77,2.79,2.61,2.75,230200,2.75,-0.003623185,3.012857143,3.023,undefined
8/5/2019,2019,8,5,0,31,2019-31,2.72,2.72,2.6,2.66,266600,2.66,-0.032727242,2.970714286,3.021,undefined
8/6/2019,2019,8,6,1,31,2019-31,2.65,2.72,2.56,2.6,205900,2.6,-0.022556458,2.925714286,3.0184,undefined
8/7/2019,2019,8,7,2,31,2019-31,2.57,2.69,2.38,2.68,236100,2.68,0.030769294,2.884285714,3.013,undefined
8/8/2019,2019,8,8,3,31,2019-31,2.71,2.84,2.7,2.77,155200,2.77,0.033582057,2.850714286,3.0112,undefined
8/9/2019,2019,8,9,4,31,2019-31,2.77,2.82,2.72,2.73,145700,2.73,-0.01444042,2.814285714,3.0074,undefined
8/12/2019,2019,8,12,0,32,2019-32,2.73,2.99,2.71,2.92,233900,2.92,0.06959709,2.8,3.007,undefined
8/13/2019,2019,8,13,1,32,2019-32,2.93,3.1,2.93,3.02,164200,3.02,0.034246542,2.8,3.0088,undefined
8/14/2019,2019,8,14,2,32,2019-32,3.01,3.21,2.84,2.92,595100,2.92,-0.033112551,2.798571429,3.008,undefined
8/15/2019,2019,8,15,3,32,2019-32,2.94,2.94,2.57,2.78,181300,2.78,-0.04794524,2.795,3.0058,undefined
8/16/2019,2019,8,16,4,32,2019-32,2.77,2.84,2.72,2.77,117800,2.77,-0.003597119,2.791428571,3.007,undefined
8/19/2019,2019,8,19,0,33,2019-33,2.8,2.8,2.6,2.76,117800,2.76,-0.003610105,2.787142857,3.007,undefined
8/20/2019,2019,8,20,1,33,2019-33,2.59,2.69,2.43,2.51,640700,2.51,-0.09057971,2.759285714,2.9998,undefined
8/21/2019,2019,8,21,2,33,2019-33,2.48,2.51,2.05,2.31,1527600,2.31,-0.079681294,2.727142857,2.991,undefined
8/22/2019,2019,8,22,3,33,2019-33,2.27,2.39,2.26,2.26,192200,2.26,-0.021645002,2.692142857,2.982,undefined
8/23/2019,2019,8,23,4,33,2019-33,2.26,2.26,2.06,2.12,289700,2.12,-0.061946949,2.653571429,2.9688,undefined
8/26/2019,2019,8,26,0,34,2019-34,2.12,2.22,2,2.2,606000,2.2,0.037735928,2.625,2.9574,undefined
8/27/2019,2019,8,27,1,34,2019-34,2.22,2.22,2.05,2.1,323100,2.1,-0.045454609,2.583571429,2.9432,undefined
8/28/2019,2019,8,28,2,34,2019-34,2.08,2.15,2.07,2.14,146000,2.14,0.019047715,2.538571429,2.9272,undefined
8/29/2019,2019,8,29,3,34,2019-34,2.13,2.13,2.06,2.1,135600,2.1,-0.018691681,2.493571429,2.908,undefined
8/30/2019,2019,8,30,4,34,2019-34,2.1,2.16,2.06,2.14,299300,2.14,0.019047715,2.437857143,2.8894,undefined
9/3/2019,2019,9,3,1,35,2019-35,2.1,2.14,2.01,2.02,394200,2.02,-0.056074822,2.366428571,2.8674,undefined
9/4/2019,2019,9,4,2,35,2019-35,2.05,2.11,2.02,2.08,192200,2.08,0.029702942,2.306428571,2.8456,undefined
9/5/2019,2019,9,5,3,35,2019-35,2.08,2.1,2.03,2.06,270700,2.06,-0.009615376,2.255,2.8242,undefined
9/6/2019,2019,9,6,4,35,2019-35,2.05,2.16,2.05,2.13,331500,2.13,0.033980667,2.209285714,2.8038,undefined
9/9/2019,2019,9,9,0,36,2019-36,2.16,2.18,2.01,2.03,337100,2.03,-0.046948421,2.157142857,2.7786,undefined
9/10/2019,2019,9,10,1,36,2019-36,2.04,2.09,1.93,2.05,360300,2.05,0.009852207,2.124285714,2.7542,undefined
9/11/2019,2019,9,11,2,36,2019-36,2.08,2.09,1.94,2.07,293600,2.07,0.009756088,2.107142857,2.731,undefined
9/12/2019,2019,9,12,3,36,2019-36,2.06,2.08,2,2,145100,2,-0.033816394,2.088571429,2.7074,undefined
9/13/2019,2019,9,13,4,36,2019-36,2,2.05,1.98,2.03,164200,2.03,0.014999986,2.082142857,2.684,undefined
9/16/2019,2019,9,16,0,37,2019-37,2.03,2.13,1.99,2.03,719300,2.03,0,2.07,2.6582,undefined
9/17/2019,2019,9,17,1,37,2019-37,2.02,2.03,1.98,2,191900,2,-0.014778311,2.062857143,2.6296,undefined
9/18/2019,2019,9,18,2,37,2019-37,2.03,2.03,1.98,2.01,289400,2.01,0.004999995,2.053571429,2.6048,undefined
9/19/2019,2019,9,19,3,37,2019-37,2.03,2.03,1.93,1.94,264100,1.94,-0.034825838,2.042142857,2.5778,undefined
9/20/2019,2019,9,20,4,37,2019-37,1.95,1.97,1.85,1.97,411800,1.97,0.015463902,2.03,2.5522,undefined
9/23/2019,2019,9,23,0,38,2019-38,1.97,2.03,1.87,1.89,271700,1.89,-0.040609158,2.020714286,2.5248,undefined
9/24/2019,2019,9,24,1,38,2019-38,1.92,1.92,1.7,1.75,423000,1.75,-0.074074067,1.997142857,2.4946,undefined
9/25/2019,2019,9,25,2,38,2019-38,1.77,1.77,1.6,1.69,309500,1.69,-0.034285682,1.970714286,2.4634,undefined
9/26/2019,2019,9,26,3,38,2019-38,1.69,1.77,1.69,1.7,103300,1.7,0.005917154,1.94,2.4328,undefined
9/27/2019,2019,9,27,4,38,2019-38,1.71,1.71,1.61,1.61,174300,1.61,-0.052941195,1.91,2.3998,undefined
9/30/2019,2019,9,30,0,39,2019-39,1.61,1.67,1.53,1.56,208200,1.56,-0.031055945,1.875,2.3662,undefined
10/1/2019,2019,10,1,1,39,2019-39,1.55,1.6,1.53,1.53,114900,1.53,-0.019230752,1.836428571,2.332,undefined
10/2/2019,2019,10,2,2,39,2019-39,1.53,1.55,1.41,1.46,327300,1.46,-0.045751591,1.797857143,2.2988,undefined
10/3/2019,2019,10,3,3,39,2019-39,1.45,1.59,1.41,1.55,373300,1.55,0.063698584,1.763571429,2.2694,undefined
10/4/2019,2019,10,4,4,39,2019-39,1.56,1.98,1.56,1.96,1228500,1.96,0.262073453,1.758571429,2.2498,undefined
10/7/2019,2019,10,7,0,40,2019-40,1.93,1.93,1.77,1.82,369400,1.82,-0.071428563,1.745714286,2.2296,undefined
10/8/2019,2019,10,8,1,40,2019-40,1.81,1.85,1.68,1.79,217300,1.79,-0.016483566,1.73,2.209,undefined
10/9/2019,2019,10,9,2,40,2019-40,1.79,1.79,1.67,1.67,105700,1.67,-0.06703911,1.710714286,2.186,undefined
10/10/2019,2019,10,10,3,40,2019-40,1.66,1.73,1.59,1.66,253900,1.66,-0.005988018,1.688571429,2.1612,undefined
10/11/2019,2019,10,11,4,40,2019-40,1.67,1.75,1.62,1.67,65800,1.67,0.006024091,1.672857143,2.1394,undefined
10/14/2019,2019,10,14,0,41,2019-41,1.67,1.74,1.63,1.64,121100,1.64,-0.017964055,1.665,2.1172,undefined
10/15/2019,2019,10,15,1,41,2019-41,1.63,1.71,1.63,1.69,83500,1.69,0.030487849,1.665,2.0978,undefined
10/16/2019,2019,10,16,2,41,2019-41,1.7,1.99,1.7,1.91,447500,1.91,0.130177457,1.68,2.084,undefined
10/17/2019,2019,10,17,3,41,2019-41,1.94,2.07,1.88,1.95,387900,1.95,0.020942451,1.704285714,2.0694,undefined
10/18/2019,2019,10,18,4,41,2019-41,1.92,1.95,1.88,1.92,104900,1.92,-0.015384661,1.73,2.0524,undefined
10/21/2019,2019,10,21,0,42,2019-42,1.92,1.99,1.89,1.94,101200,1.94,0.010416719,1.759285714,2.0366,undefined
10/22/2019,2019,10,22,1,42,2019-42,1.97,2.16,1.95,2.1,548000,2.1,0.082474146,1.805,2.0202,undefined
10/23/2019,2019,10,23,2,42,2019-42,2.08,2.32,2.08,2.26,448200,2.26,0.076190521,1.855714286,2.005,undefined
10/24/2019,2019,10,24,3,42,2019-42,2.31,2.45,2.28,2.4,513400,2.4,0.061946949,1.887142857,1.9946,undefined
10/25/2019,2019,10,25,4,42,2019-42,2.4,2.45,2.17,2.18,314300,2.18,-0.091666675,1.912857143,1.9826,undefined
10/28/2019,2019,10,28,0,43,2019-43,2.19,2.21,2.08,2.08,167300,2.08,-0.045871624,1.933571429,1.9688,undefined
10/29/2019,2019,10,29,1,43,2019-43,2.11,2.17,1.97,2.12,288800,2.12,0.019230752,1.965714286,1.956,undefined
10/30/2019,2019,10,30,2,43,2019-43,2.12,2.16,2.08,2.15,125700,2.15,0.014151043,2.000714286,1.9488,undefined
10/31/2019,2019,10,31,3,43,2019-43,2.13,2.13,1.95,1.95,189200,1.95,-0.093023274,2.020714286,1.9416,undefined
11/1/2019,2019,11,1,4,43,2019-43,1.97,2.05,1.95,1.98,197300,1.98,0.0153846,2.045,1.936,undefined
11/4/2019,2019,11,4,0,44,2019-44,1.97,2.07,1.97,2.03,110100,2.03,0.025252501,2.069285714,1.9342,undefined
11/5/2019,2019,11,5,1,44,2019-44,2.02,2.14,2,2.1,100200,2.1,0.034482726,2.082857143,1.9322,undefined
11/6/2019,2019,11,6,2,44,2019-44,2.08,2.13,1.99,2,245100,2,-0.047619004,2.086428571,1.9302,undefined
11/7/2019,2019,11,7,3,44,2019-44,2.01,2.06,1.92,1.98,174400,1.98,-0.00999999,2.090714286,1.927,undefined
11/8/2019,2019,11,8,4,44,2019-44,1.95,2.02,1.92,2,130900,2,0.00757575,2.095,1.925,undefined
11/11/2019,2019,11,11,0,45,2019-45,2.01,2.01,1.92,1.97,51300,1.97,-0.012531316,2.085714286,1.9216,undefined
11/12/2019,2019,11,12,1,45,2019-45,1.97,2.04,1.97,2.03,90200,2.03,0.030456823,2.069285714,1.9218,undefined
11/13/2019,2019,11,13,2,45,2019-45,2.02,2.07,2.01,2.03,126900,2.03,0,2.042857143,1.9208,undefined
11/14/2019,2019,11,14,3,45,2019-45,2.19,2.19,1.96,1.97,435500,1.97,-0.029556622,2.027857143,1.919,undefined
11/15/2019,2019,11,15,4,45,2019-45,1.75,1.94,1.71,1.91,287900,1.91,-0.030456884,2.015714286,1.9146,undefined
11/18/2019,2019,11,18,0,46,2019-46,1.94,1.98,1.88,1.9,116500,1.9,-0.005235597,2,1.912,undefined
11/19/2019,2019,11,19,1,46,2019-46,1.93,1.93,1.83,1.84,260900,1.84,-0.031578918,1.977857143,1.9078,undefined
11/20/2019,2019,11,20,2,46,2019-46,1.9,1.92,1.86,1.86,126800,1.86,0.010869555,1.971428571,1.9036,undefined
11/21/2019,2019,11,21,3,46,2019-46,1.87,1.87,1.67,1.69,467100,1.69,-0.091397826,1.950714286,1.8974,undefined
11/22/2019,2019,11,22,4,46,2019-46,1.67,1.71,1.58,1.64,349600,1.64,-0.02958584,1.922857143,1.8896,undefined
11/25/2019,2019,11,25,0,47,2019-47,1.66,1.71,1.5,1.5,657500,1.5,-0.085365846,1.88,1.879,undefined
11/26/2019,2019,11,26,1,47,2019-47,1.52,1.62,1.48,1.52,340100,1.52,0.013333321,1.845714286,1.8694,undefined
11/27/2019,2019,11,27,2,47,2019-47,1.55,1.94,1.55,1.86,1142100,1.86,0.223684235,1.837142857,1.8664,undefined
11/29/2019,2019,11,29,4,47,2019-47,1.87,1.87,1.66,1.87,340500,1.87,0.005376339,1.827857143,1.865,undefined
12/2/2019,2019,12,2,0,48,2019-48,1.9,1.97,1.78,1.79,358300,1.79,-0.042780772,1.815,1.8614,undefined
12/3/2019,2019,12,3,1,48,2019-48,1.81,1.94,1.81,1.85,230900,1.85,0.033519588,1.802142857,1.8606,undefined
12/4/2019,2019,12,4,2,48,2019-48,1.89,1.89,1.7,1.7,373200,1.7,-0.081081067,1.778571429,1.8596,undefined
12/5/2019,2019,12,5,3,48,2019-48,1.7,1.74,1.68,1.71,200100,1.71,0.005882347,1.76,1.86,undefined
12/6/2019,2019,12,6,4,48,2019-48,1.69,1.72,1.63,1.64,336000,1.64,-0.040935702,1.740714286,1.8588,undefined
12/9/2019,2019,12,9,0,49,2019-49,1.65,1.68,1.55,1.59,463200,1.59,-0.030487776,1.718571429,1.8584,undefined
12/10/2019,2019,12,10,1,49,2019-49,1.57,1.64,1.49,1.5,525600,1.5,-0.056603793,1.694285714,1.8572,undefined
12/11/2019,2019,12,11,2,49,2019-49,1.51,1.54,1.44,1.44,705100,1.44,-0.039999962,1.664285714,1.8554,undefined
12/12/2019,2019,12,12,3,49,2019-49,1.46,1.56,1.44,1.52,858300,1.52,0.0555555,1.652142857,1.8566,undefined
12/13/2019,2019,12,13,4,49,2019-49,1.52,1.55,1.43,1.44,849500,1.44,-0.052631529,1.637857143,1.8544,undefined
12/16/2019,2019,12,16,0,50,2019-50,1.42,1.48,1.42,1.43,439600,1.43,-0.00694452,1.632857143,1.8438,undefined
12/17/2019,2019,12,17,1,50,2019-50,1.45,1.46,1.42,1.44,361800,1.44,0.006993084,1.627142857,1.8362,undefined
12/18/2019,2019,12,18,2,50,2019-50,1.5,1.5,1.41,1.41,763800,1.41,-0.020833395,1.595,1.8286,undefined
12/19/2019,2019,12,19,3,50,2019-50,1.43,1.45,1.37,1.39,427700,1.39,-0.014184384,1.560714286,1.823,undefined
12/20/2019,2019,12,20,4,50,2019-50,1.41,1.41,1.27,1.38,550100,1.38,-0.007194238,1.531428571,1.8174,undefined
12/23/2019,2019,12,23,0,51,2019-51,1.52,1.54,1.37,1.41,2086400,1.41,0.02173911,1.5,1.8122,undefined
12/24/2019,2019,12,24,1,51,2019-51,1.41,1.43,1.37,1.39,435000,1.39,-0.014184384,1.477857143,1.8072,undefined
12/26/2019,2019,12,26,3,51,2019-51,1.41,1.43,1.36,1.4,630100,1.4,0.007194238,1.455714286,1.8014,undefined
12/27/2019,2019,12,27,4,51,2019-51,1.38,1.41,1.33,1.37,391800,1.37,-0.021428551,1.436428571,1.7906,undefined
12/30/2019,2019,12,30,0,52,2019-52,1.35,1.44,1.35,1.4,420700,1.4,0.021897789,1.422857143,1.7796,undefined
12/31/2019,2019,12,31,1,52,2019-52,1.41,1.57,1.41,1.52,704200,1.52,0.085714291,1.424285714,1.7716,undefined
