High,Low,Open,Close,Volume,Adj Close,Return,Date,Week_Number,Year,mean_return,volatility,label
4.150000095,3.960000038,4.150000095,4,83600,4,-2.913,10/22/2018,42,2018,-2.4838,2.034327702,red
4.118000031,3.920000076,3.970000029,3.970000029,74900,3.970000029,-0.75,10/23/2018,42,2018,-2.4838,2.034327702,red
4.041999817,3.799999952,3.970000029,3.799999952,128700,3.799999952,-4.282,10/24/2018,42,2018,-2.4838,2.034327702,red
3.960000038,3.779999971,3.869999886,3.799999952,61400,3.799999952,0,10/25/2018,42,2018,-2.4838,2.034327702,red
3.779999971,3.470000029,3.720000029,3.630000114,211700,3.630000114,-4.474,10/26/2018,42,2018,-2.4838,2.034327702,red
3.755000114,3.450000048,3.630000114,3.49000001,85900,3.49000001,-3.857,10/29/2018,43,2018,-0.8564,3.218546846,red
3.549999952,3.289999962,3.49000001,3.400000095,178400,3.400000095,-2.579,10/30/2018,43,2018,-0.8564,3.218546846,red
3.480000019,3.309999943,3.390000105,3.390000105,80200,3.390000105,-0.294,10/31/2018,43,2018,-0.8564,3.218546846,red
3.562000036,3.359999895,3.359999895,3.539999962,95500,3.539999962,4.425,11/1/2018,43,2018,-0.8564,3.218546846,red
3.694999933,3.454999924,3.549999952,3.470000029,64300,3.470000029,-1.977,11/2/2018,43,2018,-0.8564,3.218546846,red
3.920000076,3.453000069,3.470000029,3.74000001,254600,3.74000001,7.781,11/5/2018,44,2018,2.3464,4.764480696,red
3.822000027,3.599999905,3.697000027,3.700000048,74000,3.700000048,-1.07,11/6/2018,44,2018,2.3464,4.764480696,red
4,3.640000105,3.680000067,3.970000029,213000,3.970000029,7.297,11/7/2018,44,2018,2.3464,4.764480696,red
4.070000172,3.835999966,3.99000001,3.950000048,151300,3.950000048,-0.504,11/8/2018,44,2018,2.3464,4.764480696,red
4.039999962,3.819999933,3.911999941,3.880000114,60800,3.880000114,-1.772,11/9/2018,44,2018,2.3464,4.764480696,red
3.910000086,3.619999886,3.910000086,3.779999971,34400,3.779999971,-2.577,11/12/2018,45,2018,-0.1292,2.559916346,red
3.848999977,3.710000038,3.848999977,3.799999952,33100,3.799999952,0.529,11/13/2018,45,2018,-0.1292,2.559916346,red
3.940000057,3.75,3.75,3.75,125600,3.75,-1.316,11/14/2018,45,2018,-0.1292,2.559916346,red
3.920000076,3.720000029,3.74000001,3.900000095,54600,3.900000095,4,11/15/2018,45,2018,-0.1292,2.559916346,red
3.914999962,3.579999924,3.864000082,3.849999905,67500,3.849999905,-1.282,11/16/2018,45,2018,-0.1292,2.559916346,red
3.910000086,3.744999886,3.910000086,3.819999933,43600,3.819999933,-0.779,11/19/2018,46,2018,-1.3915,0.456708879,red
3.789999962,3.660000086,3.720000029,3.75,49700,3.75,-1.832,11/20/2018,46,2018,-1.3915,0.456708879,red
3.910000086,3.650000095,3.74000001,3.700000048,62900,3.700000048,-1.333,11/21/2018,46,2018,-1.3915,0.456708879,red
3.930000067,3.640000105,3.640000105,3.640000105,36200,3.640000105,-1.622,11/23/2018,46,2018,-1.3915,0.456708879,red
3.904999971,3.650000095,3.650000095,3.75999999,69400,3.75999999,3.297,11/26/2018,47,2018,0.5694,2.555198681,red
3.891000032,3.720000029,3.779999971,3.75,47400,3.75,-0.266,11/27/2018,47,2018,0.5694,2.555198681,red
3.880000114,3.640000105,3.74000001,3.859999895,52500,3.859999895,2.933,11/28/2018,47,2018,0.5694,2.555198681,red
3.900000095,3.720000029,3.809999943,3.75,48000,3.75,-2.85,11/29/2018,47,2018,0.5694,2.555198681,red
3.920000076,3.720000029,3.75999999,3.74000001,53300,3.74000001,-0.267,11/30/2018,47,2018,0.5694,2.555198681,red
3.839999914,3.640000105,3.75,3.795000076,89500,3.795000076,1.471,12/3/2018,48,2018,0.08175,1.9879231,green
3.900000095,3.720000029,3.75,3.859999895,51800,3.859999895,1.713,12/4/2018,48,2018,0.08175,1.9879231,green
3.920000076,3.75999999,3.75999999,3.75999999,61400,3.75999999,-2.591,12/6/2018,48,2018,0.08175,1.9879231,green
3.84800005,3.75,3.75,3.75,13700,3.75,-0.266,12/7/2018,48,2018,0.08175,1.9879231,green
3.769999981,3.549999952,3.757999897,3.599999905,169400,3.599999905,-4,12/10/2018,49,2018,-1.1726,2.701054202,red
3.700000048,3.549999952,3.630000114,3.700000048,64700,3.700000048,2.778,12/11/2018,49,2018,-1.1726,2.701054202,red
3.769999981,3.589999914,3.599999905,3.619999886,77600,3.619999886,-2.162,12/12/2018,49,2018,-1.1726,2.701054202,red
3.769999981,3.630000114,3.650000095,3.630000114,75600,3.630000114,0.276,12/13/2018,49,2018,-1.1726,2.701054202,red
3.75999999,3.529999971,3.569999933,3.529999971,17300,3.529999971,-2.755,12/14/2018,49,2018,-1.1726,2.701054202,red
3.630000114,3.400000095,3.529999971,3.450000048,61000,3.450000048,-2.266,12/17/2018,50,2018,-8.3776,7.263326118,red
3.470000029,3.349999905,3.369999886,3.349999905,42400,3.349999905,-2.899,12/18/2018,50,2018,-8.3776,7.263326118,red
3.36500001,3.099999905,3.349999905,3.200000048,61400,3.200000048,-4.478,12/19/2018,50,2018,-8.3776,7.263326118,red
3.200000048,2.75,3.140000105,2.75,220100,2.75,-14.063,12/20/2018,50,2018,-8.3776,7.263326118,red
2.836999893,2.099999905,2.75,2.25,163600,2.25,-18.182,12/21/2018,50,2018,-8.3776,7.263326118,red
2.25,2.11500001,2.180000067,2.130000114,129000,2.130000114,-5.333,12/24/2018,51,2018,0.95275,14.62102241,red
2.200000048,1.899999976,2.119999886,1.940000057,598900,1.940000057,-8.92,12/26/2018,51,2018,0.95275,14.62102241,red
2.119999886,1.850000024,1.99000001,1.850000024,408700,1.850000024,-4.639,12/27/2018,51,2018,0.95275,14.62102241,red
2.319999933,1.850000024,1.850000024,2.269999981,276800,2.269999981,22.703,12/28/2018,51,2018,0.95275,14.62102241,red
2.489000082,2,2.25999999,2.119999886,223100,2.119999886,-6.608,12/31/2018,52,2018,-6.608,0,red
